altersklasse_covid19,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
30 - 39,NW,202121,0,7,0,0,5460,0,128.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,OW,202121,0,4,0,0,4908,0,81.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,SG,202121,2,39,0.167,16.7,71092,2.81,54.86,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,1.4,100,10.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,SH,202121,0,9,NA,NA,10984,0,81.94,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-9.1,-100,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,SO,202121,1,43,0.2,20,37255,2.68,115.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.69,-50,8.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,SZ,202121,0,15,0,0,21530,0,69.67,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-4.64,-100,-11.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,TG,202121,0,31,0,0,39138,0,79.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.56,-100,-10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,TI,202121,0,71,0,0,39922,0,177.85,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,UR,202121,0,5,0,0,4490,0,111.36,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,VD,202121,0,83,0,0,116644,0,71.16,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,VS,202121,0,24,0,0,45872,0,52.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,ZG,202121,0,19,0,0,18383,0,103.36,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30 - 39,ZH,202121,1,205,0.045,4.5,253964,0.39,80.72,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-4,-1.58,-80,-5.699999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,AG,202121,1,116,0.1,10,94902,1.05,122.23,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,-1.0999999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,AI,202121,0,0,NA,NA,2002,0,0,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,AR,202121,0,10,NA,NA,7075,0,141.34,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-14.13,-100,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,BE,202121,2,172,0.125,12.5,137708,1.45,124.9,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-3,-2.18,-60,-4.699999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,BL,202121,0,59,0,0,39007,0,151.25,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.56,-100,-16.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,BS,202121,1,51,0.5,50,26859,3.72,189.88,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,37.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,FL,202121,0,7,NA,NA,5499,0,127.3,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,FR,202121,0,51,0,0,45232,0,112.75,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.21,-100,-9.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,GE,202121,1,89,0.125,12.5,76190,1.31,116.81,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-1.32,-50,0.7000000000000011,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,GL,202121,0,10,0,0,5149,0,194.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,GR,202121,0,29,0,0,26347,0,110.07,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,JU,202121,0,5,NA,NA,9160,0,54.59,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,LU,202121,2,61,0.154,15.4,55340,3.61,110.23,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,1.8,100,7.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,NE,202121,0,20,NA,NA,24822,0,80.57,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,NW,202121,0,4,0,0,5612,0,71.28,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,OW,202121,0,8,0,0,5030,0,159.05,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,SG,202121,2,103,0.167,16.7,66235,3.02,155.51,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-1.51,-33.3,-2.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,SH,202121,0,22,NA,NA,10434,0,210.85,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,SO,202121,2,83,0.4,40,35831,5.58,231.64,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.79,-33.3,23.3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,SZ,202121,3,51,0.375,37.5,22712,13.21,224.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,4.199999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,TG,202121,0,45,0,0,36766,0,122.4,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-5.44,-100,-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,TI,202121,3,185,0.6,60,50723,5.91,364.73,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,2,3.94,200,50.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,UR,202121,0,7,0,0,4775,0,146.6,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,VD,202121,1,146,0.143,14.299999999999999,117016,0.85,124.77,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,1.799999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,VS,202121,0,44,0,0,45748,0,96.18,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.19,-100,-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,ZG,202121,1,21,0.5,50,19414,5.15,108.17,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,5.15,NA,50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
40 - 49,ZH,202121,2,388,0.091,9.1,228236,0.88,170,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-6,-2.63,-75,-7.200000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,AG,202121,1,242,0.1,10,106964,0.93,226.24,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-0.94,-50,-12.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,AI,202121,0,1,NA,NA,2441,0,40.97,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,AR,202121,0,29,NA,NA,8854,0,327.54,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-11.29,-100,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,BE,202121,1,350,0.062,6.2,156601,0.64,223.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-6,-3.83,-85.7,-17.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,BL,202121,1,116,0.333,33.300000000000004,45905,2.18,252.7,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.18,-50,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,BS,202121,0,82,0,0,27696,0,296.07,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-7.22,-100,-25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,FL,202121,0,30,NA,NA,6072,0,494.07,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-16.47,-100,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,FR,202121,1,141,0.2,20,48107,2.08,293.1,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-4.16,-66.7,-7.300000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,GE,202121,2,185,0.25,25,71485,2.8,258.8,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-3,-4.19,-60,-4.399999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,GL,202121,0,24,0,0,6217,0,386.04,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,GR,202121,0,104,0,0,31658,0,328.51,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-3.16,-100,-50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,JU,202121,0,15,NA,NA,10899,0,137.63,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,LU,202121,5,123,0.385,38.5,62117,8.05,198.01,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,4,6.44,400,30.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,NE,202121,0,45,NA,NA,25447,0,176.84,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,NW,202121,0,23,0,0,7265,0,316.59,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-13.76,-100,-50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,OW,202121,0,22,0,0,6131,0,358.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,SG,202121,1,227,0.083,8.3,76499,1.31,296.74,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-2.61,-66.7,-10.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,SH,202121,0,43,NA,NA,12774,0,336.62,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,SO,202121,2,149,0.4,40,43861,4.56,339.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.28,-33.3,23.3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,SZ,202121,2,62,0.25,25,26942,7.42,230.12,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,2.8000000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,TG,202121,4,119,0.364,36.4,44638,8.96,266.59,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,2.24,33.3,6.399999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,TI,202121,0,437,0,0,57478,0,760.29,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-4,-6.96,-100,-36.4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,UR,202121,1,18,0.5,50,5504,18.17,327.03,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,18.17,NA,50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,VD,202121,0,318,0,0,113315,0,280.63,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-4,-3.53,-100,-50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,VS,202121,2,124,0.5,50,52601,3.8,235.74,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,1.9,100,30,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,ZG,202121,0,44,0,0,20806,0,211.48,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-9.61,-100,-50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
50 - 59,ZH,202121,7,710,0.318,31.8,220632,3.17,321.8,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-7,-3.18,-50,3.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,AG,202121,3,401,0.3,30,79161,3.79,506.56,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,-3.3000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,AI,202121,0,13,NA,NA,1884,0,690.02,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,AR,202121,0,43,NA,NA,7030,0,611.66,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,BE,202121,2,503,0.125,12.5,125570,1.59,400.57,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-4,-3.19,-66.7,-8.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,BL,202121,1,132,0.333,33.300000000000004,35126,2.85,375.79,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,2.85,NA,33.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,BS,202121,0,124,0,0,20767,0,597.1,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-9.63,-100,-25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,FL,202121,0,40,NA,NA,4811,0,831.43,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,FR,202121,0,214,0,0,33114,0,646.25,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-6.04,-100,-18.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,GE,202121,2,195,0.25,25,46829,4.27,416.41,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-5,-10.68,-71.4,-16.199999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,GL,202121,0,39,0,0,5138,0,759.05,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-19.46,-100,-50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,GR,202121,0,117,0,0,25798,0,453.52,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,JU,202121,0,33,NA,NA,9044,0,364.88,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-22.11,-100,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,LU,202121,1,173,0.077,7.7,45366,2.2,381.34,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-4.41,-66.7,-15.400000000000002,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,NE,202121,0,63,NA,NA,18700,0,336.9,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,NW,202121,0,18,0,0,5645,0,318.87,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,OW,202121,0,25,0,0,4693,0,532.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,SG,202121,2,339,0.167,16.7,57360,3.49,591,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,2,3.49,NA,16.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,SH,202121,0,48,NA,NA,10288,0,466.56,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,SO,202121,0,224,0,0,34155,0,655.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-4,-11.71,-100,-22.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,SZ,202121,1,117,0.125,12.5,19143,5.22,611.19,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,1.4000000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,TG,202121,2,179,0.182,18.2,33055,6.05,541.52,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,3.02,100,8.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,TI,202121,0,586,0,0,41962,0,1396.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-4.77,-100,-18.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,UR,202121,0,32,0,0,4670,0,685.22,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,VD,202121,1,467,0.143,14.299999999999999,77560,1.29,602.11,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,1.29,NA,14.299999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,VS,202121,1,168,0.25,25,40752,2.45,412.25,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,ZG,202121,0,40,0,0,13758,0,290.74,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-14.54,-100,-50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60 - 69,ZH,202121,3,845,0.136,13.600000000000001,151391,1.98,558.16,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-9,-5.95,-75,-10.899999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,AG,202121,1,381,0.1,10,55576,1.8,685.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,-1.0999999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,AI,202121,0,20,NA,NA,1332,0,1501.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,AR,202121,0,44,NA,NA,4867,0,904.05,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,BE,202121,6,795,0.375,37.5,99066,6.06,802.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,1.01,20,20.3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,BL,202121,1,201,0.333,33.300000000000004,29003,3.45,693.03,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,16.600000000000005,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,BS,202121,0,172,0,0,16111,0,1067.59,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-6.21,-100,-12.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,FL,202121,0,47,NA,NA,3385,0,1388.48,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,FR,202121,3,336,0.6,60,23665,12.68,1419.82,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,2,8.45,200,50.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,GE,202121,1,299,0.125,12.5,36581,2.73,817.36,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,2.73,NA,12.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,GL,202121,0,43,0,0,3615,0,1189.49,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,GR,202121,1,171,0.5,50,19606,5.1,872.18,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,JU,202121,0,48,NA,NA,6890,0,696.66,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-14.51,-100,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,LU,202121,0,216,0,0,32315,0,668.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-4,-12.38,-100,-30.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,NE,202121,0,150,NA,NA,15284,0,981.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,NW,202121,0,34,0,0,4236,0,802.64,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,OW,202121,0,31,0,0,3228,0,960.35,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,SG,202121,2,440,0.167,16.7,42703,4.68,1030.37,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-1,-2.35,-33.3,-2.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,SH,202121,0,47,NA,NA,7758,0,605.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,0,0,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,SO,202121,0,243,0,0,24048,0,1010.48,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-4,-16.63,-100,-22.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,SZ,202121,1,161,0.125,12.5,13024,7.68,1236.18,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,1,7.68,NA,12.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,TG,202121,2,200,0.182,18.2,22373,8.94,893.93,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,2,8.94,NA,18.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,TI,202121,0,845,0,0,36178,0,2335.67,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-2,-5.53,-100,-18.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
70 - 79,UR,202121,0,33,0,0,3418,0,965.48,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2021-21,-3,-87.77,-100,-100,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
